,Label
463855,0
414414,0
5581,0
433456,0
504924,0
379955,0
57093,0
395005,0
335477,0
151016,0
304177,0
177598,0
29127,0
263750,0
124557,0
570291,0
110579,1
47638,0
299787,0
280733,0
87123,0
443937,0
20486,0
76919,0
230140,0
113159,0
547505,0
534933,0
125977,0
522119,0
259681,0
360825,1
378071,0
527359,0
496111,0
319351,0
420553,0
22989,0
532319,0
532386,0
143028,0
426585,0
314877,0
146783,0
457256,0
401343,0
197465,0
399711,0
135140,0
549424,0
565086,1
416770,0
355900,0
546007,0
115770,0
467218,0
60348,0
406620,0
360928,0
208530,0
163683,0
479351,0
135493,0
569012,0
141155,0
138802,0
117671,0
183277,0
117837,0
531052,0
273692,0
89257,0
1589,0
28992,0
446351,0
127378,0
173687,0
213734,0
244795,0
403946,0
245057,0
327307,0
199193,0
507352,0
353132,0
89460,1
466251,0
316164,0
1078,0
48118,0
166135,0
181835,0
281846,0
208701,0
160131,0
309934,0
91539,0
140480,0
449806,0
120117,0
43924,0
183070,0
197169,0
289274,0
501651,0
420516,0
444553,0
83239,0
315388,0
238202,0
216334,0
259347,0
525684,0
462681,0
417090,0
154269,0
365628,0
387633,0
249655,0
374136,0
104597,1
480036,0
410998,0
407101,0
460086,0
285501,0
539037,0
119474,0
452552,0
573110,0
286924,0
495946,0
460242,0
99838,0
537459,0
60216,0
558566,0
537928,0
23839,1
389653,0
474060,0
36255,0
12970,0
62392,0
39926,0
150282,0
183135,0
519639,0
177423,0
14404,0
405334,0
436450,1
450900,0
461842,0
488082,0
333247,0
140216,0
332271,0
382699,0
338387,0
188036,0
1126,0
449628,0
263166,0
333093,0
259116,0
232507,0
346701,0
321878,0
316624,0
311808,0
1351,0
120020,0
144110,0
95130,0
601,0
335038,0
179863,0
561003,0
319132,0
551266,0
328142,0
52189,0
97987,0
166024,0
539452,0
359703,0
262553,0
515521,0
39986,0
98243,0
12489,0
241192,0
46811,0
542718,0
144904,0
344327,0
566932,0
436411,0
414429,0
500754,0
571925,0
499464,0
338944,0
271185,0
478768,0
480634,0
94106,1
197032,0
361105,0
214377,0
549954,0
571731,0
360474,0
546912,0
74430,0
272660,0
500213,0
400859,0
327650,0
308610,0
118005,0
565109,0
225517,0
73051,0
107592,0
530689,0
67602,0
41387,0
96725,1
276365,0
173667,0
267791,0
107448,0
431511,0
400256,0
94800,0
215043,0
76697,0
528926,0
272534,0
357627,0
445128,0
192797,0
566808,0
72239,0
457395,0
76503,0
433463,1
25567,0
103802,0
196801,0
57229,0
431800,0
171522,0
82007,0
391985,0
333568,0
448849,0
293872,0
399903,0
229750,0
249172,0
350369,0
251964,0
312676,0
31486,0
253468,0
424617,0
214825,0
78510,0
286809,0
66373,0
552470,0
535048,0
228759,0
370464,0
85209,0
103835,0
145436,0
397200,0
270097,0
118807,0
323080,0
13520,0
179860,0
455412,0
276899,0
512784,0
250639,0
295560,0
361039,0
483659,0
185088,0
378614,0
263551,0
265959,1
21693,0
190053,0
6485,0
110893,0
213463,0
499832,0
462924,0
46161,0
132384,0
183018,0
419291,0
284367,0
187621,0
118757,0
188548,0
378208,0
192496,0
447616,0
563738,0
275923,0
352530,0
407830,0
518873,0
104577,0
107267,0
343749,0
70374,0
393179,0
285661,0
265627,0
210994,0
125775,0
568940,0
150434,0
305847,0
446670,0
12449,0
104079,0
30623,0
538849,0
293355,0
495596,0
460083,0
227047,0
398029,0
426230,0
458844,0
513413,0
247811,1
285147,0
209329,0
468102,0
484012,0
1554,0
353294,0
526318,0
548067,0
1868,0
383738,0
388228,0
445210,0
300791,0
146653,0
237837,0
492867,0
130543,0
449541,0
4894,0
455069,0
522069,0
242454,0
299608,0
529606,0
410771,0
282685,0
21029,0
279866,0
472540,0
379832,0
337926,0
242262,0
532506,0
244175,0
473341,0
106453,0
566592,0
62672,0
70802,0
83920,0
126026,0
562957,0
204157,0
46745,0
342781,0
430015,0
460489,0
45444,0
431388,0
442740,0
483519,0
65924,0
374346,0
53854,0
51243,0
190787,0
124544,0
203621,0
145362,0
219118,0
203733,0
110758,0
403732,0
143126,0
315243,0
435355,0
316963,0
108385,0
16990,0
412795,0
22622,0
29305,0
487855,0
267088,0
330927,0
415965,0
14820,0
401872,0
26535,0
131004,0
43604,0
485327,0
302673,0
240699,0
485461,0
4619,0
30841,0
238506,1
563540,0
485681,0
448834,0
95156,0
295821,0
533440,0
475053,0
91834,0
404714,0
3936,0
433324,0
417432,0
224070,0
220279,0
428262,0
518754,0
190813,0
361094,0
335384,0
354454,0
299386,0
343473,0
402281,0
164503,0
324680,0
117794,0
319834,0
190478,0
385199,0
436,0
301137,0
522171,0
463396,0
377375,0
97858,0
256983,0
326165,0
225462,0
61434,0
131599,0
203460,0
184677,0
250774,0
98925,0
379101,0
264893,0
130990,0
424917,0
107725,0
509868,0
409779,0
174630,0
325589,0
279209,0
430599,0
358509,0
515497,0
307870,0
441261,0
119526,0
35713,0
187376,0
512620,0
159978,0
80933,0
503927,0
385770,0
121987,0
174843,0
27389,0
2436,0
251907,0
473731,0
425107,0
348544,0
69952,0
421546,0
301265,0
280054,0
159313,0
120656,1
545858,0
12746,0
149463,0
351790,0
112631,0
425270,0
184376,0
61460,0
15682,0
92044,0
533623,0
251043,0
364964,0
239047,0
359628,0
77905,0
297815,0
259083,0
7915,0
423464,0
278931,0
565650,0
375397,0
114225,0
460842,0
488496,0
149475,0
496903,1
147310,0
83272,0
315006,0
488112,0
357327,0
337224,0
515843,0
352718,0
145298,0
31660,0
563948,0
231053,0
179417,0
267150,0
8766,0
155173,0
522898,0
45869,0
94138,0
400797,0
480899,0
23036,0
491504,0
94424,0
182846,0
334795,0
417133,0
45244,0
418496,0
227138,0
371659,0
295970,0
159450,0
78875,0
50677,0
18856,0
256003,0
87574,1
133577,0
525090,0
354715,0
554545,0
10638,0
183827,0
219886,1
89719,0
151119,0
259482,0
483078,0
220440,0
221765,0
57804,0
264626,0
347050,0
366191,0
309421,0
551935,1
129952,0
389543,0
17408,0
190356,0
427371,0
206362,0
352700,0
226145,1
287433,0
355667,0
329202,0
358621,0
531529,0
223511,0
182970,0
303047,0
183309,0
73219,0
323526,0
400824,1
488903,0
436895,0
88417,0
388017,0
272570,0
131176,0
561749,0
430894,0
242220,0
32140,0
99656,1
568833,0
498271,0
482067,0
332177,0
196104,0
5429,0
165155,0
471202,0
379990,0
535948,0
356830,0
542426,0
154332,0
250730,0
151355,0
347295,0
547452,0
231980,0
431004,0
221353,0
330801,0
432212,0
484266,0
532609,0
566703,0
433601,0
553133,0
92977,0
503339,0
497778,0
384211,0
446404,1
105801,0
182243,0
27278,1
418221,0
404033,0
112477,0
287606,0
170119,0
569036,0
346372,0
304016,0
171411,0
187828,0
115286,1
264642,0
391656,0
357215,0
90526,0
325177,0
485877,0
275560,0
322902,0
99596,1
145674,0
284743,0
214251,1
169107,0
453656,0
41277,0
89159,0
83187,0
368980,0
346506,0
327438,0
239555,0
242611,0
127773,0
445606,0
182210,0
14783,0
226983,0
322963,0
539676,0
538098,0
366429,0
370776,0
25231,0
436261,0
83570,0
351798,0
217795,0
377050,0
316267,0
200072,0
4136,0
33083,0
133032,0
559618,0
92954,0
322063,0
187299,0
560973,0
119977,0
12496,0
447265,0
238979,0
58959,0
415678,0
206700,0
341042,0
308711,0
358094,0
176107,0
166231,0
242539,0
559369,0
258943,0
544940,0
322364,0
255265,0
161903,0
70874,0
106405,0
16907,0
506957,0
406850,0
467595,0
479778,0
273802,0
526968,0
374397,0
174625,0
417251,0
246719,0
421123,0
488254,0
260070,0
459505,0
408376,0
137997,0
322066,0
413593,0
461683,0
299106,0
155047,1
308191,0
95777,0
506210,0
216804,0
403996,0
556432,0
328133,0
172347,0
267403,0
261033,0
490302,0
213035,0
393042,0
154348,1
142332,0
227629,0
24558,0
339339,0
549534,0
534193,0
500365,0
530757,0
396063,0
118365,0
96692,0
429582,0
142130,0
245332,0
209547,0
278724,0
559440,0
41348,0
293552,0
411529,0
33860,0
235169,0
232508,0
553892,0
231129,0
446553,0
403288,0
395483,0
505433,0
474560,0
93368,0
316965,0
189616,0
569661,0
138767,0
39035,0
356056,0
81852,0
393230,0
488721,0
279005,0
552010,0
574181,0
88415,0
524207,0
123332,0
489874,0
65722,0
357502,0
53891,1
119934,0
172287,0
220068,0
447797,0
470387,0
213977,0
36833,0
487909,0
259461,0
173755,0
272497,0
455327,1
136200,0
192268,0
512769,0
91694,0
514636,0
119766,0
852,0
418927,0
441761,0
238390,0
205631,0
292120,0
520181,0
422844,0
93946,0
91873,0
31644,0
260365,0
497377,0
330181,0
441507,0
172756,0
554566,0
154431,0
504177,0
447496,0
455750,0
519083,0
182634,0
277663,0
402320,0
303387,0
365272,0
152675,0
443909,0
10393,0
36468,0
553981,0
255181,0
356879,0
136685,0
350970,0
338767,0
212382,0
235049,0
434637,0
12382,0
505678,0
87195,0
113982,0
177263,0
446585,0
566462,0
210890,0
410850,0
34862,0
94261,0
92656,0
423553,0
119807,0
358138,0
71462,0
545025,0
425259,0
532344,0
231097,0
383471,1
70983,0
17549,0
151765,0
409300,0
278033,0
431298,0
437774,0
496722,0
344339,0
226170,0
359440,0
189010,0
254184,0
518000,0
544762,0
314738,0
278259,0
49403,0
170357,0
299515,0
283318,0
132116,0
103071,0
73569,0
11258,0
564231,0
210363,1
13366,0
143803,0
17280,0
90776,0
572417,0
301028,0
242646,0
374447,0
190409,0
473100,0
152929,0
6013,0
47433,0
219049,1
487965,0
494061,0
313801,0
163985,0
244986,0
211718,0
270762,0
185304,0
239028,1
174855,0
558088,0
560250,0
213291,0
34885,0
234777,0
159846,0
351871,0
362950,0
390717,0
275824,0
310107,0
91569,0
377043,0
260248,0
100517,1
501872,0
186877,0
290127,0
286840,0
510278,0
1983,1
95350,0
116187,0
213164,0
54467,0
201868,0
232509,0
280857,0
222727,0
416525,0
21952,0
571643,0
189912,0
312303,0
294227,0
203594,0
467935,0
135059,0
560005,0
30595,0
453020,0
410810,0
262221,0
359712,0
54910,0
497315,0
111502,0
407855,0
324357,0
266659,0
204946,0
4240,0
303756,0
392515,0
558229,0
472986,0
506731,0
532105,0
88325,1
490011,0
429427,0
447306,0
547155,0
469599,1
553806,0
556839,0
114196,0
12233,0
277992,0
430024,0
182813,0
408247,0
302521,0
1050,0
218515,0
328364,0
301457,0
168956,0
203024,0
426106,0
546082,0
89512,0
350691,0
324777,0
13343,0
237990,0
215433,0
137789,0
153914,0
57741,0
332599,0
61320,0
345097,0
148977,0
145955,0
313647,0
543833,0
189710,0
337407,0
140251,0
123074,0
387822,0
51818,0
248276,0
281494,0
49315,0
252942,0
559654,0
144573,0
472838,0
516890,0
418920,0
95562,0
302760,0
128644,0
18301,0
524908,0
436245,0
86379,0
108090,0
361404,0
445643,0
277181,1
321736,0
535841,0
332021,0
344872,0
542492,0
85280,0
350018,0
163862,0
568327,0
529905,0
190934,0
261337,0
65341,0
475081,0
400996,0
547988,0
66523,0
552624,0
45753,0
399689,0
248227,0
433165,0
322298,0
132284,0
270838,0
190736,0
56827,0
208481,0
308309,0
520780,0
346643,0
412807,0
220265,0
489756,0
239039,0
189002,0
406125,0
243634,0
560171,0
8643,1
106280,0
192285,0
432606,1
140597,0
140171,0
223954,0
62017,0
333264,0
75908,0
332321,1
360786,0
466747,0
476401,0
199677,0
553136,0
531631,0
49635,0
182039,0
375840,0
485428,0
271917,0
358351,0
446746,0
169986,1
21478,0
467256,0
271077,0
495098,0
246335,0
330262,0
37854,0
20748,0
30109,0
2891,0
340722,0
387118,0
171981,0
245129,0
115441,0
28437,0
473611,0
130374,0
502383,0
395061,0
330286,0
148300,0
283937,0
310974,0
50924,0
100362,0
178910,0
46557,0
551773,0
437516,0
246985,0
46254,0
229818,0
35035,0
462225,0
26980,0
422660,1
80724,0
352074,0
108801,0
457878,0
481906,0
488412,0
400129,0
70020,0
315258,0
433828,0
91823,0
93763,0
4078,0
303045,0
150957,0
409413,0
454758,0
23742,0
393451,0
378770,0
458184,0
69731,0
15653,0
508909,0
454334,0
50295,0
211606,0
435786,0
451838,0
335588,0
89228,0
72927,0
406247,0
547256,0
287950,0
87096,0
63980,0
398142,0
235769,0
320140,0
341062,0
64729,0
130114,0
11565,0
420743,0
562979,0
381595,0
519316,0
7940,0
59004,0
248155,0
114417,0
531841,0
40136,0
65087,0
352158,0
200989,0
258947,0
337591,0
382558,0
16625,0
517028,0
165087,0
574131,0
490886,0
318874,0
519240,0
424274,0
111696,0
257917,0
502732,0
147810,0
456231,0
397872,0
521719,0
447003,0
406460,0
443259,0
81995,1
34945,0
55937,1
269660,0
575013,0
314487,0
307630,0
340976,0
168127,0
62562,0
354095,0
284547,0
405214,0
200106,0
343259,0
145854,0
50760,0
394282,0
263445,0
101627,0
472525,0
330695,0
140342,0
313714,0
291231,0
240764,0
387663,1
78409,0
443400,0
148294,0
47517,0
392663,0
496970,0
405522,0
379807,0
13949,0
455722,0
46229,0
185941,0
39541,0
72937,0
213693,0
78259,0
26194,0
198730,0
478041,0
493240,0
369300,0
571737,0
2734,0
271490,0
201184,0
462176,0
327146,0
268003,0
280115,0
538003,0
108985,0
325729,0
129468,0
30394,0
534060,0
498634,0
242764,0
374385,0
414343,0
102645,0
144196,0
389616,0
201621,0
398130,0
164973,0
177872,0
51337,0
208666,0
9273,0
32512,0
311192,0
429624,0
226290,0
207047,0
263260,0
47050,0
458413,0
170910,0
495150,0
159226,0
500269,0
16724,0
211221,0
205829,0
4145,0
90920,0
33556,0
174807,0
423515,0
172895,0
373348,1
279515,0
372964,0
111278,0
274845,0
459436,0
360815,0
284637,0
313440,0
522519,0
410364,0
404317,0
550508,0
127594,0
141463,0
436587,0
420920,0
341888,0
152682,0
463842,0
156896,0
218886,0
112636,0
44324,0
531142,0
218933,0
323083,0
312591,0
462041,0
214413,0
574447,0
425121,0
170997,0
156064,0
106915,0
218423,0
192950,0
83368,0
505561,0
25488,0
193206,0
492155,0
256019,0
508679,0
533966,0
194609,0
58724,0
397647,0
252547,1
413059,0
478855,0
514440,0
386936,0
76335,0
114728,0
315498,0
460626,0
213173,0
473777,0
428310,0
294200,0
342567,0
427263,0
308657,0
247038,0
278492,0
63304,0
369503,0
69398,0
439119,0
186632,0
361361,0
373911,0
288128,0
389772,0
335509,0
485585,0
189166,0
121932,0
36270,0
244758,0
537336,0
529781,0
404798,0
82351,0
369684,0
232699,0
535241,0
568116,0
315755,0
551938,0
167779,0
288231,0
520694,0
128713,0
39249,0
381752,0
359745,0
224110,0
413564,0
252742,0
369673,0
346769,0
105298,0
123099,0
244316,0
19636,0
510672,0
87593,0
327363,0
453693,0
175620,0
254972,0
518293,0
320091,0
144750,0
340497,0
410021,0
454804,0
72977,0
428105,0
153656,0
275649,0
482663,0
503679,0
358719,0
563742,0
134549,0
316480,0
419200,0
452702,0
109031,0
269050,0
287022,1
524294,0
43842,0
178677,0
472535,0
556233,0
494784,0
434215,0
492596,0
437734,1
531475,0
483770,0
376167,0
315461,0
523035,0
452201,0
64061,0
393469,0
52359,0
256124,0
302959,0
231484,0
251176,0
118298,0
305461,0
242926,0
403914,0
356857,0
268145,0
448317,0
301565,0
500808,0
309058,0
528033,0
439786,0
553822,0
225404,0
570905,0
74001,0
127077,0
385000,0
134293,0
328568,0
458327,0
392694,0
194688,0
424072,0
272167,0
26900,0
307209,0
452777,0
557534,0
86319,1
11227,0
519077,0
523359,0
91912,0
502765,0
415878,0
528485,0
109915,0
287856,0
59379,0
222074,0
328249,0
549706,0
522649,0
76053,0
338440,0
85357,0
254711,0
61456,0
26849,0
70224,0
282636,0
541146,0
248729,0
510959,0
239397,0
312009,0
293665,0
499318,0
446371,0
317735,0
419287,0
256539,0
179158,0
229596,0
66591,0
311253,0
204917,0
515599,0
171468,0
423813,0
178664,0
381125,0
567800,0
132374,0
357466,0
23566,1
480173,0
524980,0
148762,0
34089,0
530396,0
229795,0
442416,0
418439,0
442163,0
18010,0
57774,0
535941,0
275646,0
198513,0
161465,0
172125,0
468385,0
114029,0
251560,0
192062,0
96129,0
121786,0
473819,0
345568,0
98611,0
415756,0
65590,0
241998,0
440674,0
336989,0
168112,0
239718,0
563601,0
290240,0
82140,0
372266,0
7710,0
98856,0
140810,0
343522,0
396744,0
298502,0
359033,0
223017,0
503170,0
257951,1
519360,0
90571,0
571940,0
521454,0
28314,0
252364,0
353953,0
66460,0
125834,0
219536,0
193525,0
564972,0
86577,0
290954,0
387047,0
134496,0
71635,0
402473,0
80720,0
235720,0
143842,0
286246,0
144801,0
394180,0
502860,0
112435,0
264054,0
303374,0
94600,0
90466,1
513010,0
122267,0
261000,0
318647,0
438618,0
374448,0
528120,0
436467,0
404450,0
191012,0
61764,0
310080,0
113427,0
327107,0
216164,0
394557,0
394078,0
168808,0
335170,0
72511,0
21625,0
66208,0
371230,0
324552,0
387444,0
74585,0
26058,0
269616,0
238034,0
67481,0
14872,0
544023,0
401580,0
388919,0
289593,0
538760,0
46958,0
546873,0
134012,0
311778,0
25425,0
11361,0
150154,0
179694,0
538661,0
532218,0
97991,0
352699,0
510786,0
306852,0
490006,0
533750,0
475320,0
1806,0
178672,0
103805,0
16680,0
47771,0
124357,0
66572,0
179978,0
485524,0
560743,0
340717,0
470419,0
360451,0
9873,0
236653,0
459067,0
343967,0
292828,0
141069,0
347344,0
57161,0
158323,0
480045,0
289187,0
208001,0
169973,0
412888,0
178815,0
280687,0
401547,0
465473,0
446095,0
152028,0
101244,1
278946,0
252461,0
370009,0
389117,0
71873,0
487018,0
167257,0
244189,0
434979,0
569365,0
571447,0
267559,0
188628,0
271058,0
304549,0
143985,0
272612,0
432995,0
86472,0
421543,0
225303,0
4438,0
515658,0
238525,0
352435,0
329359,0
81515,0
472874,0
67281,0
524159,0
544490,0
227577,0
496543,0
245399,0
43043,0
237070,1
206951,0
42933,0
291460,0
124733,0
370343,0
362709,0
196838,0
158630,0
191443,0
375784,0
517296,0
197157,0
117547,0
447762,0
306008,0
128806,0
513882,0
443208,0
518682,0
396654,0
352013,0
109554,0
218438,0
361579,0
85500,0
214277,0
172176,0
562440,0
364149,0
233959,0
291923,0
372397,0
453030,0
35020,0
533752,0
285516,0
53701,0
552723,0
381134,0
500109,0
240599,0
160999,0
382230,0
377974,0
564959,0
317699,0
336083,0
75080,0
494144,0
280067,0
364490,0
336118,0
260000,0
260389,0
436462,0
252898,0
152011,0
518168,0
215305,0
203735,0
410269,0
312504,0
539302,0
225656,0
184185,0
527569,0
269673,0
482529,0
321693,0
309185,0
252456,0
558700,0
478388,0
77395,0
92925,0
305758,0
434848,0
197594,0
379765,0
531731,0
341560,0
57490,0
454064,0
458541,0
215035,0
233128,0
406941,0
116479,0
298801,0
261270,0
377942,0
75178,0
165012,0
266370,0
362833,0
468517,0
560900,0
432039,1
213747,0
439402,0
283122,0
528725,0
226525,0
523497,0
18134,1
560830,0
559152,0
299318,0
493722,0
91949,1
518621,0
529931,0
57104,0
39955,0
276333,0
529308,0
12593,0
149636,0
571654,0
398462,0
408277,0
54755,0
220606,0
204258,0
223238,0
311286,0
70935,0
480998,0
399902,0
427699,0
63492,0
62698,0
337472,0
232038,0
118982,0
49744,0
520540,0
478144,0
42926,0
3080,0
256691,0
254537,0
209630,0
552212,0
532099,0
253708,1
372942,0
489048,0
269236,0
9404,0
274630,0
42996,0
168590,0
530719,0
490696,0
450973,0
396128,0
433630,0
311218,0
15766,0
83890,0
114523,0
38968,0
436224,0
86267,0
109104,0
135743,0
144838,0
462871,0
258662,0
199967,0
230386,0
320747,0
350001,0
528856,0
139947,0
350141,0
411198,0
352073,0
524528,0
374285,0
169649,0
341950,0
427535,0
41461,0
11256,0
126620,0
369701,0
303872,0
172802,0
139280,0
280623,0
193252,0
228166,0
172167,0
342285,0
278890,0
194876,0
363989,0
418241,0
551589,0
227427,0
432455,0
291723,0
176151,1
176967,0
506308,0
267625,0
50907,0
379924,0
230036,0
366207,0
324334,0
372278,0
158512,0
234423,0
141711,0
318570,0
138560,0
283378,0
186231,0
112425,0
347185,0
547174,0
331453,0
228213,0
213861,0
289119,0
7888,0
441559,0
283151,0
280441,0
189401,0
403840,0
256118,0
297100,0
292476,0
29598,0
431458,0
187141,0
144521,0
255444,0
351389,0
348045,0
238509,0
49349,0
52332,0
492876,0
242715,0
339364,0
376888,0
446038,1
299724,0
306718,0
347574,0
358854,0
149117,0
462615,0
542392,0
66914,0
127775,0
235832,0
45616,0
63601,0
399790,0
345448,0
285824,0
414452,0
155497,0
564289,0
422343,0
219608,0
394959,0
277400,0
89352,0
248705,0
157494,0
497173,0
236155,0
422501,0
393474,0
196467,0
329332,0
127302,0
142718,0
474582,0
81306,0
436667,0
525373,0
370086,1
403499,0
471292,0
573078,0
325931,0
122890,0
504358,0
153125,0
40811,0
20473,0
123696,0
42551,0
38793,0
369221,1
278937,0
326031,0
32099,0
328631,0
377533,0
152379,0
441866,0
138940,0
233633,0
367388,0
107814,0
213933,0
212639,0
522802,0
82497,0
66192,0
427,0
179339,0
149337,0
361415,0
59915,0
439979,0
107369,0
467750,0
451635,0
128671,0
321421,0
42141,0
321896,0
488905,0
245257,0
122575,0
58624,0
437910,0
496405,0
149406,0
200621,0
152119,0
305764,0
522904,0
240989,0
402748,0
72820,0
446257,0
224168,0
144389,0
515656,0
337736,0
152273,0
144523,0
357663,0
115282,0
343534,0
357098,0
486182,0
455858,0
290338,0
305799,0
374660,0
85604,0
372753,0
105708,0
446119,0
181969,0
162092,0
439196,0
87444,0
248343,0
252118,0
482657,0
53615,0
270302,0
39295,0
133391,0
359383,0
409527,0
434335,0
319744,0
315039,0
403795,0
182719,0
72973,0
384038,0
471220,0
220716,0
247808,0
244763,0
248730,1
146606,0
281929,0
347541,1
221250,0
92064,0
255495,0
393672,0
122652,0
222782,0
373291,0
180177,0
241940,0
103503,1
202832,0
423676,0
95838,0
215367,0
341462,0
493613,0
425226,0
159849,0
388189,0
209946,0
259820,1
388841,0
337823,0
171099,0
299041,0
505563,0
388748,0
570599,0
449928,0
464369,0
413010,0
490338,0
406538,0
170919,0
113412,1
354219,0
361662,0
297852,0
90315,0
204580,0
106276,0
32398,0
80881,0
228250,0
429041,0
223707,0
136354,0
528148,0
555821,0
432413,0
88830,1
546774,0
291675,0
140847,0
61689,0
102355,0
22023,0
412581,0
310798,0
381614,0
219391,0
539576,0
445863,0
510709,0
466603,0
392822,1
322039,0
484315,0
475665,0
500380,0
23046,0
494528,0
53820,0
508912,0
174529,0
463363,0
176541,0
547020,0
201150,0
116345,0
330123,0
71680,0
30890,0
457035,0
227934,0
487438,0
313969,0
553122,0
152122,0
514247,0
186415,0
542969,0
79478,1
460950,0
314257,0
407273,0
253178,0
268062,0
136505,0
403897,0
524739,0
542801,0
539516,0
327692,0
406427,0
276931,0
222449,0
327770,0
273869,0
264906,0
455607,0
365958,0
497960,0
527122,0
325787,0
41057,0
423333,0
206141,0
329561,0
374709,0
468286,0
385701,0
267495,0
335121,0
241126,0
355459,0
289564,0
68379,0
536412,0
543073,0
459649,0
195484,0
339118,0
328202,0
354732,0
243836,0
487290,0
389335,0
459149,0
565120,0
550079,0
352646,0
111750,0
163502,0
354435,0
281684,0
244778,0
319498,1
304009,0
540186,0
513296,0
222468,0
488456,0
360743,0
8302,0
175379,0
171107,0
297235,0
548421,0
46022,0
173096,0
85195,0
254224,0
412048,0
278813,0
282473,0
107200,0
460619,0
475295,0
375248,0
75558,0
62714,0
327736,0
336900,0
344771,0
141928,0
290192,0
35699,0
548782,0
108228,0
528300,0
367841,0
135996,0
418315,0
175572,0
125538,0
376667,0
170553,0
463768,0
75506,0
335086,0
527762,0
371474,0
485591,0
573320,0
142928,0
100121,0
563931,0
417976,0
313819,0
169627,0
30669,0
76208,0
266082,0
476890,0
341443,0
185824,0
165202,0
27517,0
22007,0
339592,0
38614,0
561821,0
427432,0
530165,0
379898,0
490257,0
154641,0
168754,0
436862,0
5849,0
102881,0
76022,0
120421,0
30977,0
96020,0
26639,0
480210,0
376900,1
143773,0
252833,0
296773,1
472107,0
554225,0
71051,0
325898,0
385190,0
289908,0
61396,0
29510,0
378362,0
240665,0
39608,0
127521,0
98743,1
203568,0
312902,0
22668,0
392697,0
314020,0
266284,0
412196,0
540526,0
474649,0
238104,0
487118,0
106091,0
501516,0
376038,0
401321,0
214841,0
48202,0
41930,0
349931,0
522602,0
78663,0
250966,0
423465,0
150123,0
533633,0
397388,0
546233,0
35933,0
2131,0
242910,0
205495,0
406761,0
42228,0
415490,0
459797,0
548490,0
275845,0
477803,0
431550,0
561393,0
502676,0
512956,0
316510,0
130919,0
418217,0
337223,0
434921,0
477428,0
188300,0
541462,0
179917,0
233897,0
367348,0
42555,0
366876,0
547991,0
106651,0
456364,0
528832,0
501517,0
419390,0
68977,0
49580,0
430985,0
278864,0
110117,0
492375,0
411118,0
91333,0
116411,0
349845,0
344598,0
64251,0
58655,0
24834,0
506718,0
335794,0
189597,0
274840,0
85003,0
248364,0
353660,0
243794,0
300953,0
1280,0
331423,0
569634,0
397071,0
46029,0
186270,0
82564,0
353975,0
73433,0
326533,0
430542,0
557862,0
191853,0
68453,0
6440,0
8883,0
433350,0
487802,0
93593,0
178913,0
386635,0
345556,0
215065,0
563005,0
376242,0
472009,0
410065,0
15857,0
23374,0
60583,0
550019,0
89081,1
265199,0
101243,0
465602,0
504686,0
340870,0
11090,0
203337,0
437683,0
66041,1
134169,0
201847,0
458469,0
356423,0
6071,0
316531,0
258562,0
526892,0
328169,0
214067,0
457076,0
137251,0
196394,1
429874,0
537135,0
310888,0
294511,0
435872,0
156823,0
557027,0
386034,0
522510,0
557022,0
197701,0
239284,0
69043,0
68431,0
274379,0
206277,0
501485,0
214800,0
12776,0
115292,0
137252,0
519306,0
402466,0
421615,0
449611,0
274937,0
448487,0
316035,0
475321,0
447723,0
538297,0
291140,0
81834,0
534271,0
510566,0
523476,0
15466,0
232929,1
333753,0
390460,0
220721,0
428444,0
786,0
12308,0
194272,0
419152,0
112036,0
279629,0
222178,0
481865,0
491696,0
124074,0
210065,0
62005,0
120261,0
49133,0
148551,0
323429,0
292275,0
49534,0
304936,0
105903,0
367102,0
418075,0
160639,0
179550,1
75473,0
497368,0
357393,0
424093,0
337421,0
521275,0
83771,0
116786,0
67943,0
536458,0
272697,0
353948,0
55352,0
248435,0
243860,0
52893,0
491964,0
85256,0
153865,0
199591,0
534789,0
524540,0
127581,0
191688,0
169083,0
189803,0
210650,0
357212,0
5831,0
42642,0
10703,0
570906,0
161367,0
260529,0
477031,0
40978,0
157619,0
265623,0
218623,0
325766,0
337424,1
144587,0
351178,0
435905,0
411183,0
245090,0
357296,0
299888,0
83786,0
310792,0
183461,0
424136,0
419959,0
493935,0
296102,0
269648,0
552646,0
431806,0
393841,0
148536,0
354848,0
201290,0
176990,0
545190,0
520270,0
373357,0
130049,0
146194,0
130652,0
545595,0
344202,0
528880,0
388232,0
516694,0
414064,0
471340,0
183552,0
101578,0
469893,0
52912,0
383433,0
561504,0
233906,0
486452,0
220020,0
133121,0
536157,0
188119,0
51746,0
212836,0
55076,0
479248,0
371260,0
514940,0
440188,0
166486,0
216500,0
491164,0
406531,0
159844,0
12154,0
24322,0
309989,0
323493,0
120591,0
34487,0
256570,0
2381,0
231557,0
219054,0
123009,0
566261,0
535818,0
285135,0
250493,0
400340,0
70586,0
537033,0
534753,0
241424,0
234904,0
377244,0
305864,0
318289,0
439078,0
229809,0
478580,0
311842,1
178891,0
3982,0
465376,0
67433,0
41876,0
42797,0
568991,0
416806,0
101212,0
99458,0
273085,0
208147,0
427833,0
305501,0
102049,0
292524,0
487329,0
563105,0
15562,0
41498,0
479638,0
531187,0
472462,0
398266,0
62115,0
521061,0
194700,0
11456,0
443866,0
208060,0
46361,0
247060,0
531386,0
76320,0
252569,0
504430,0
